t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1697,1,MS,3.5090909100000,1,258542.9746518800093,258542.9746518800093,0.0019307200000
1698,1,MS,3.6818181800000,1,258204.4227690300031,258204.4227690300031,0.0019597300000
1699,1,MS,3.9060606100000,1,257865.3365249600029,257865.3365249600029,0.0019979900000
1700,1,MS,4.1090909100000,1,257526.4191770399921,257526.4191770399921,0.0020332200000
1701,1,MS,4.3060606100000,1,257187.6877004200069,257187.6877004200069,0.0020679400000
1702,1,MS,4.4000000000000,1,256852.0247559999989,256852.0247559999989,0.0020846900000
1703,1,MS,4.4848484800000,1,256519.3357943400042,256519.3357943400042,0.0020999300000
1704,1,MS,4.4878787900000,1,256188.5915190399974,256188.5915190399974,0.0021004700000
1705,1,MS,4.4636363600000,1,255856.6049879800121,255856.6049879800121,0.0020961100000
1706,1,MS,4.3909090900000,1,255522.4180686199979,255522.4180686199979,0.0020830600000
1707,1,MS,4.2727272700000,1,255184.8424234499980,255184.8424234499980,0.0020620300000
1708,1,MS,4.1484848500000,1,254842.2260694600118,254842.2260694600118,0.0020401200000
1709,1,MS,4.0121212100000,1,254492.3195348599984,254492.3195348599984,0.0020163300000
1710,1,MS,3.8787878800000,1,254135.7272557200049,254135.7272557200049,0.0019933000000
1711,1,MS,3.7969697000000,1,253770.4625332700089,253770.4625332700089,0.0019793000000
1712,1,MS,3.7575757600000,1,253400.7694167600130,253400.7694167600130,0.0019725800000
1713,1,MS,3.7424242400000,1,253030.8237248100049,253030.8237248100049,0.0019700100000
1714,1,MS,3.7545454600000,1,252661.7134300399921,252661.7134300399921,0.0019720700000
1715,1,MS,3.7636363600000,1,252295.0244039800018,252295.0244039800018,0.0019736200000
1716,1,MS,3.7757575800000,1,251931.6907937799988,251931.6907937799988,0.0019756800000
1717,1,MS,3.8181818200000,1,251571.4878708799952,251571.4878708799952,0.0019829200000
1718,1,MS,3.9060606100000,1,251213.5390784000047,251213.5390784000047,0.0019979900000
1719,1,MS,4.0484848500000,1,250856.6227914199990,250856.6227914199990,0.0020226500000
1720,1,MS,4.2272727300000,1,250500.0146183400066,250500.0146183400066,0.0020539900000
1721,1,MS,4.4787878800000,1,250142.0351737499877,250142.0351737499877,0.0020988300000
1722,1,MS,4.7181818200000,1,249783.3855719699932,249783.3855719699932,0.0021423500000
1723,1,MS,4.9545454500000,1,249424.5855139599880,249424.5855139599880,0.0021861200000
1724,1,MS,5.1757575800000,1,249065.8381197699928,249065.8381197699928,0.0022278200000
1725,1,MS,5.3696969700000,1,248707.2070000900130,248707.2070000900130,0.0022649800000
1726,1,MS,5.5484848500000,1,248348.0482333500113,248348.0482333500113,0.0022997400000
1727,1,MS,5.7000000000000,1,247988.1530022700026,247988.1530022700026,0.0023295800000
1728,1,MS,5.8121212100000,1,247616.2614411399991,247616.2614411399991,0.0023518900000
1729,1,MS,5.8787878800000,1,247220.9149306599866,247220.9149306599866,0.0023652400000
1730,1,MS,5.9000000000000,1,246801.9950512500072,246801.9950512500072,0.0023695100000
1731,1,MS,5.8575757600000,1,246360.7202945500030,246360.7202945500030,0.0023609900000
1732,1,MS,5.7666666700000,1,245909.5960658800032,245909.5960658800032,0.0023428200000
1733,1,MS,5.6969697000000,1,245459.0472596400068,245459.0472596400068,0.0023289800000
1734,1,MS,5.6393939400000,1,245010.5945629600028,245010.5945629600028,0.0023176000000
1735,1,MS,5.6090909100000,1,244564.8171924200142,244564.8171924200142,0.0023116400000
1736,1,MS,5.5969697000000,1,244122.8551993099973,244122.8551993099973,0.0023092500000
1737,1,MS,5.5545454600000,1,243687.9333747299970,243687.9333747299970,0.0023009300000
1738,1,MS,5.4969697000000,1,243261.6323341800016,243261.6323341800016,0.0022896800000
1739,1,MS,5.4303030300000,1,242844.9283025999903,242844.9283025999903,0.0022767100000
1740,1,MS,5.3696969700000,1,242437.7006124999898,242437.7006124999898,0.0022649800000
1741,1,MS,5.3727272700000,1,242037.9144797300105,242037.9144797300105,0.0022655700000
1742,1,MS,5.4303030300000,1,241643.7120322900009,241643.7120322900009,0.0022767100000
1743,1,MS,5.5272727300000,1,241253.9891600399860,241253.9891600399860,0.0022955900000
1744,1,MS,5.6757575800000,1,240867.2289044100035,240867.2289044100035,0.0023247800000
1745,1,MS,5.8515151500000,1,240482.9132574000105,240482.9132574000105,0.0023597700000
1746,1,MS,6.0333333300000,1,240101.1501735899947,240101.1501735899947,0.0023964700000
1747,1,MS,6.2303030300000,1,239721.6799811100063,239721.6799811100063,0.0024368200000
1748,1,MS,6.4424242400000,1,239342.4031567900092,239342.4031567900092,0.0024809700000
1749,1,MS,6.6393939400000,1,238961.2212841199944,238961.2212841199944,0.0025226100000
1750,1,MS,6.8000000000000,1,238576.9274634899921,238576.9274634899921,0.0025570400000
1751,1,MS,6.9030303000000,1,238189.0068829400116,238189.0068829400116,0.0025793500000
1752,1,MS,6.9090909100000,1,237790.1452051599917,237790.1452051599917,0.0025806700000
1753,1,MS,6.9060606100000,1,237369.3970007599855,237369.3970007599855,0.0025800100000
1754,1,MS,6.8363636400000,1,236926.1235191499873,236926.1235191499873,0.0025648900000
1755,1,MS,6.7636363600000,1,236458.4709598800109,236458.4709598800109,0.0025492100000
1756,1,MS,6.6848484800000,1,235970.6845828400110,235970.6845828400110,0.0025323100000
1757,1,MS,6.6666666700000,1,235463.4018206899927,235463.4018206899927,0.0025284300000
1758,1,MS,6.6696969700000,1,234938.1029868200130,234938.1029868200130,0.0025290800000
1759,1,MS,6.6878787900000,1,234395.9628670100064,234395.9628670100064,0.0025329600000
1760,1,MS,6.7090909100000,1,233846.1949784299941,233846.1949784299941,0.0025375000000
1761,1,MS,6.7393939400000,1,233298.0579442100134,233298.0579442100134,0.0025440000000
1762,1,MS,6.7909090900000,1,232754.1050163799955,232754.1050163799955,0.0025550800000
1763,1,MS,6.8515151500000,1,232216.3261122799886,232216.3261122799886,0.0025681700000
1764,1,MS,6.9454545400000,1,231684.6476146299974,231684.6476146299974,0.0025885900000
